SCHOOL NAME,ADDRESS,CITY,COUNTY,ZIP,SCHOOL NURSE,SCHOOL NURSE TYPE,SCHOOL TYPE,ENROLLED,% IMMUNE DTAP,% EXEMPT DTAP,% COMPLIANCE DTAP,% IMMUNE POLIO,% EXEMPT POLIO,% COMPLIANCE POLIO,% IMMUNE MMR,% EXEMPT MMR,% COMPLIANCE MMR,% IMMUNE HEP B,% EXEMPT HEP B,% COMPLIANCE HEP B,% IMMUNE VAR,% EXEMPT VAR,% COMPLIANCE VAR,% PBE,% MEDICAL EXEMPT,% PBE ALL
ASU PREPARATORY ACADEMY - SOUTH PHOENIX PRIMARY,5610 S CENTRAL AVE,PHOENIX,MARICOPA,85040,YES,RN,CHARTER,23,95.7%,0.0%,95.7%,95.7%,0.0%,95.7%,87.0%,0.0%,87.0%,91.3%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
AUDREY & ROBERT RYAN ELEMENTARY,4600 S BRIGHT ANGEL WAY,CHANDLER,MARICOPA,85249,NO,,PUBLIC,68,98.5%,1.5%,100.0%,98.5%,1.5%,100.0%,98.5%,1.5%,100.0%,97.1%,2.9%,100.0%,100.0%,0.0%,100.0%,8.8%,0.0%,0.0%
AUGUSTA RANCH ELEMENTARY,9430 E NEVILLE AVE,MESA,MARICOPA,85209,YES,RN,PUBLIC,92,92.4%,6.5%,98.9%,92.4%,6.5%,98.9%,92.4%,6.5%,98.9%,94.6%,5.4%,100.0%,93.5%,6.5%,100.0%,6.5%,0.0%,6.5%
AUGUSTUS H SHAW JR SCHOOL,123 N 13TH ST,PHOENIX,MARICOPA,85034,YES,RN,PUBLIC,54,92.6%,3.7%,96.3%,96.3%,3.7%,100.0%,92.6%,3.7%,96.3%,96.3%,3.7%,100.0%,96.3%,3.7%,100.0%,3.7%,0.0%,3.7%
AVALON ELEMENTARY,1045 S SAN MARCOS DR,APACHE JUNCTION,PINAL,85220,NO,,CHARTER,25,92.0%,0.0%,100.0%,92.0%,0.0%,100.0%,92.0%,0.0%,100.0%,88.0%,0.0%,100.0%,96.0%,4.0%,100.0%,0.0%,0.0%,0.0%
AWAKENING SEED SCHOOL,6630 S 40TH ST,PHOENIX,MARICOPA,85042,NO,,PRIVATE,<20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BAGDAD ELEMENTARY SCHOOL,515 BREEZY CIR,BAGDAD,YAVAPAI,86321,NO,,PUBLIC,27,92.6%,3.7%,100.0%,96.3%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,3.7%,0.0%
BALES ELEMENTARY SCHOOL,25400 W MARICOPA RD,BUCKEYE,MARICOPA,85326,NO,,PUBLIC,68,85.3%,1.5%,86.8%,85.3%,1.5%,86.8%,88.2%,1.5%,89.7%,95.6%,1.5%,97.1%,97.1%,1.5%,98.5%,1.5%,0.0%,1.5%
BARBARA B ROBEY ELEMENTARY - 85340,5340 N WIGWAM CREEK BLVD,LITCHFIELD PARK,MARICOPA,85340,YES,LPN,PUBLIC,70,97.1%,1.4%,98.6%,97.1%,1.4%,98.6%,98.6%,1.4%,100.0%,98.6%,1.4%,100.0%,98.6%,1.4%,100.0%,1.4%,0.0%,1.4%
BARBARA BUSH ELEMENTARY SCHOOL - 85205,4925 E INGRAM ST,MESA,MARICOPA,85205,YES,RN,PUBLIC,61,88.5%,9.8%,98.4%,88.5%,9.8%,98.4%,88.5%,9.8%,98.4%,90.2%,8.2%,100.0%,88.5%,9.8%,98.4%,9.8%,0.0%,6.6%
BARCELONA ELEMENTARY SCHOOL,6530 N 44TH AVE,GLENDALE,MARICOPA,85301,YES,RN,PUBLIC,66,92.4%,0.0%,97.0%,92.4%,0.0%,95.5%,93.9%,0.0%,95.5%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
BASHA ELEMENTARY,3535 S BASHA RD,CHANDLER,MARICOPA,85248,NO,,PUBLIC,50,92.0%,8.0%,100.0%,92.0%,8.0%,100.0%,92.0%,8.0%,100.0%,96.0%,4.0%,100.0%,96.0%,4.0%,100.0%,8.0%,2.0%,4.0%
BASIS - FLAGSTAFF,1700 N GEMINI DR,FLAGSTAFF,COCONINO,86001,YES,RN,CHARTER,77,92.2%,7.8%,100.0%,92.2%,7.8%,100.0%,92.2%,7.8%,100.0%,97.4%,2.6%,100.0%,97.4%,2.6%,100.0%,7.8%,0.0%,2.6%
BASIS - MESA,5010 S EASTMARK PKWY,MESA,MARICOPA,85212,NO,,CHARTER,63,93.7%,6.3%,100.0%,93.7%,6.3%,100.0%,93.7%,6.3%,100.0%,92.1%,7.9%,100.0%,96.8%,3.2%,100.0%,9.5%,0.0%,3.2%
BASIS - ORO VALLEY PRIMARY,11129 N. ORACLE RD.,ORO VALLEY,PIMA,85737,NO,,CHARTER,117,94.0%,6.0%,100.0%,94.0%,6.0%,100.0%,94.9%,5.1%,100.0%,96.6%,3.4%,100.0%,96.6%,3.4%,100.0%,6.8%,0.0%,3.4%
BASIS - PEORIA PRIMARY,25950 N. LAKE PLEASANT PKWY,PEORIA,MARICOPA,85383,NO,,CHARTER,128,89.1%,10.9%,100.0%,89.8%,10.2%,100.0%,89.1%,10.9%,100.0%,93.0%,7.0%,100.0%,92.2%,7.8%,100.0%,11.7%,0.0%,7.0%
BASIS - PHOENIX PRIMARY,11850 N 32ND ST,PHOENIX,MARICOPA,85028,NO,,CHARTER,132,96.2%,3.8%,100.0%,96.2%,3.8%,100.0%,93.2%,6.8%,100.0%,97.0%,3.0%,100.0%,98.5%,1.5%,100.0%,9.1%,0.0%,1.5%
BASIS - SCOTTSDALE PRIMARY WEST CAMPUS,7496 E TIERRA BUENA LANE,SCOTTSDALE,MARICOPA,85260,NO,,CHARTER,90,97.8%,2.2%,100.0%,97.8%,2.2%,100.0%,98.9%,1.1%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,3.3%,0.0%,0.0%
BASIS - TUCSON MIDDLE SCHOOL,3825 E 2ND ST,TUCSON,PIMA,85716,NO,,CHARTER,161,95.7%,4.3%,100.0%,95.0%,5.0%,100.0%,95.0%,5.0%,100.0%,96.3%,3.7%,100.0%,96.9%,3.1%,100.0%,5.0%,0.6%,3.7%
BASIS CHANDLER PRIMARY NORTH CAMPUS,1800 E CHANDLER BLVD,CHANDLER,MARICOPA,85225,NO,,CHARTER,135,92.6%,0.0%,92.6%,77.0%,0.0%,77.0%,95.6%,0.0%,95.6%,97.8%,0.0%,97.8%,97.8%,2.2%,100.0%,2.2%,1.5%,2.2%
BASIS CHANDLER PRIMARY SOUTH CAMPUS,4825 S ARIZONA AVENUE,CHANDLER,MARICOPA,85248,NO,,CHARTER,100,94.0%,6.0%,100.0%,94.0%,6.0%,100.0%,93.0%,7.0%,100.0%,95.0%,5.0%,100.0%,97.0%,3.0%,100.0%,8.0%,0.0%,3.0%
BASIS GOODYEAR,15800 W SHERMAN ST,GOODYEAR,MARICOPA,85338,NO,,CHARTER,96,95.8%,4.2%,100.0%,93.8%,6.3%,100.0%,93.8%,6.3%,100.0%,97.9%,2.1%,100.0%,96.9%,3.1%,100.0%,7.3%,0.0%,0.0%
BASIS GOODYEAR PRIMARY,15800 W SHERMAN ST,GOODYEAR,MARICOPA,85338,NO,,CHARTER,96,95.8%,4.2%,100.0%,93.8%,6.3%,100.0%,93.8%,6.3%,100.0%,97.9%,2.1%,100.0%,96.9%,3.1%,100.0%,7.3%,0.0%,0.0%
BASIS PHOENIX CENTRAL PRIMARY,201 E INDIANOLA AVE,PHOENIX,MARICOPA,85012,NO,,CHARTER,73,86.3%,13.7%,100.0%,86.3%,13.7%,100.0%,87.7%,12.3%,100.0%,90.4%,9.6%,100.0%,93.2%,6.8%,100.0%,16.4%,0.0%,4.1%
BASIS PHOENIX SOUTH PRIMARY SCHOOL,5700 S 19TH AVE,PHOENIX,MARICOPA,85041,NO,,CHARTER,73,89.0%,11.0%,100.0%,89.0%,11.0%,100.0%,90.4%,9.6%,100.0%,94.5%,5.5%,100.0%,95.9%,4.1%,100.0%,12.3%,0.0%,4.1%
BASIS PRESCOTT,1901 PRESCOTT LAKES PKWY,PRESCOTT,YAVAPAI,86301,NO,,PUBLIC,61,77.0%,23.0%,100.0%,75.4%,24.6%,100.0%,75.4%,24.6%,100.0%,83.6%,16.4%,100.0%,85.2%,14.8%,100.0%,26.2%,0.0%,14.8%
BASIS SCOTTSDALE PRIMARY,11440 N 136TH ST,SCOTTSDALE,MARICOPA,85259,NO,,CHARTER,125,92.8%,7.2%,100.0%,93.6%,6.4%,100.0%,92.8%,7.2%,100.0%,96.0%,4.0%,100.0%,95.2%,4.8%,100.0%,5.6%,0.0%,3.2%
BAYER PRIVATE SCHOOL,23555 N 67TH AVE GLENDALE MARICOPA 85310,,MARICOPA,,YES,RN,PRIVATE,<20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BEAUTIFUL SAVIOR ACADEMY,7570 N THORNYDALE RD,TUCSON,PIMA,85741,NO,,PRIVATE,21,85.7%,9.5%,95.2%,85.7%,9.5%,95.2%,85.7%,9.5%,95.2%,85.7%,9.5%,95.2%,90.5%,9.5%,100.0%,9.5%,0.0%,9.5%
BEAVER CREEK SCHOOL,4810 E BEAVER CREEK RD,RIMROCK,YAVAPAI,86335,NO,,PUBLIC,26,92.3%,0.0%,92.3%,92.3%,0.0%,92.3%,92.3%,0.0%,92.3%,92.3%,0.0%,92.3%,92.3%,0.0%,92.3%,0.0%,0.0%,0.0%
BEAVER DAM ELEMENTARY SCHOOL,3436 E RIO VIRGIN RD.,LITTLEFIELD,MOHAVE,86432,NO,,PUBLIC,22,90.9%,9.1%,100.0%,90.9%,9.1%,100.0%,90.9%,9.1%,100.0%,95.5%,4.5%,100.0%,95.5%,4.5%,100.0%,9.1%,0.0%,0.0%
BELEN SOTO ELEMENTARY SCHOOL,18601 W CAMPBELL AVE,GOODYEAR,MARICOPA,85395,YES,Both,PUBLIC,73,91.8%,2.7%,94.5%,93.2%,2.7%,95.9%,91.8%,2.7%,94.5%,97.3%,2.7%,100.0%,97.3%,2.7%,100.0%,2.7%,0.0%,2.7%
BELLA VISTA ELEMENTARY SCHOOL,801 N LENZNER AVE,SIERRA VISTA,COCHISE,85635,YES,RN,PUBLIC,49,95.9%,2.0%,100.0%,98.0%,2.0%,100.0%,98.0%,2.0%,100.0%,98.0%,2.0%,100.0%,98.0%,2.0%,100.0%,2.0%,0.0%,2.0%
BELLAIR ELEMENTARY SCHOOL,4701 W GROVERS AVE,GLENDALE,MARICOPA,85308,YES,LPN,PUBLIC,25,96.0%,4.0%,100.0%,96.0%,4.0%,100.0%,96.0%,4.0%,100.0%,96.0%,4.0%,100.0%,96.0%,4.0%,100.0%,4.0%,0.0%,4.0%
BENCHMARK SCHOOL,4120 E ACOMA DR,PHOENIX,MARICOPA,85032,NO,,CHARTER,57,89.5%,10.5%,100.0%,75.4%,10.5%,86.0%,66.7%,10.5%,77.2%,75.4%,10.5%,86.0%,84.2%,10.5%,94.7%,10.5%,0.0%,10.5%
BENJAMIN FRANKLIN CHARTER SCHOOL - CRIMSON,22120 E. QUEEN CREEK RD,QUEEN CREEK,MARICOPA,85142,NO,,CHARTER,114,86.8%,13.2%,100.0%,86.0%,14.0%,100.0%,84.2%,15.8%,100.0%,87.7%,12.3%,100.0%,90.4%,9.6%,100.0%,17.5%,0.0%,8.8%
BENJAMIN FRANKLIN CHARTER SCHOOL - GILBERT,320 E WARNER RD,GILBERT,MARICOPA,85296,YES,RN,CHARTER,83,78.3%,21.7%,100.0%,79.5%,20.5%,100.0%,78.3%,21.7%,100.0%,84.3%,15.7%,100.0%,88.0%,12.0%,100.0%,25.3%,0.0%,10.8%
BENJAMIN FRANKLIN CHARTER SCHOOL - POWER RD,22951 S POWER RD,GILBERT,MARICOPA,85298,NO,,CHARTER,62,83.9%,14.5%,100.0%,85.5%,14.5%,100.0%,85.5%,14.5%,100.0%,88.7%,11.3%,100.0%,88.7%,11.3%,100.0%,14.5%,0.0%,11.3%
BENNETT ACADEMY - VENTURE SITE,1535 W DUNLAP AVE,PHOENIX,MARICOPA,85021,NO,,CHARTER,<20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BENSON PRIMARY SCHOOL,360 S PATAGONIA ST,BENSON,COCHISE,85602,NO,,PUBLIC,76,84.2%,0.0%,84.2%,80.3%,0.0%,80.3%,81.6%,0.0%,81.6%,97.4%,0.0%,98.7%,96.1%,0.0%,96.1%,0.0%,0.0%,0.0%
BERNARD BLACK ELEMENTARY,6550 S 27TH AVE,PHOENIX,MARICOPA,85041,YES,RN,PUBLIC,45,93.3%,6.7%,100.0%,93.3%,6.7%,100.0%,93.3%,6.7%,100.0%,93.3%,6.7%,100.0%,93.3%,6.7%,100.0%,6.7%,0.0%,6.7%
BICENTENNIAL SOUTH SCHOOL,7240 W COLTER ST,GLENDALE,MARICOPA,85303,YES,RN,PUBLIC,81,88.9%,0.0%,88.9%,88.9%,0.0%,88.9%,91.4%,0.0%,91.4%,93.8%,0.0%,93.8%,98.8%,0.0%,98.8%,0.0%,0.0%,0.0%
BIG DREAMS PRESCHOOL & KINDERGARTEN,28570 N EL MIRAGE RD PEORIA MARICOPA 85383,,MARICOPA,,NO,,PRIVATE,<20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BILTMORE PREPARATORY ACADEMY,4601 N 34TH ST,PHOENIX,MARICOPA,85018,YES,LPN,PUBLIC,94,88.3%,6.4%,95.7%,92.6%,6.4%,100.0%,83.0%,6.4%,89.4%,89.4%,7.4%,97.9%,89.4%,6.4%,95.7%,7.4%,0.0%,6.4%
BLACK MOUNTAIN ELEMENTARY SCHOOL,33016 N 60TH ST,CAVE CREEK,MARICOPA,85327,YES,RN,PUBLIC,37,94.6%,2.7%,100.0%,94.6%,2.7%,100.0%,94.6%,5.4%,100.0%,97.3%,0.0%,100.0%,97.3%,2.7%,100.0%,8.1%,0.0%,0.0%
BLACK MOUNTAIN ELEMENTARY SCHOOL,3404 N SANTA MARIA RD,GOLDEN VALLEY,MOHAVE,86413,YES,LPN,PUBLIC,37,89.2%,10.8%,100.0%,89.2%,10.8%,100.0%,89.2%,10.8%,100.0%,89.2%,10.8%,100.0%,89.2%,10.8%,100.0%,10.8%,0.0%,10.8%
BLAKE PRIMARY SCHOOL,701 S NAVAJO AVE,PARKER,LA PAZ,85344,NO,,PUBLIC,119,87.4%,1.7%,89.1%,89.9%,1.7%,91.6%,88.2%,1.7%,89.9%,96.6%,1.7%,98.3%,99.2%,0.8%,100.0%,1.7%,0.0%,1.7%
BLENMAN ELEMENTARY SCHOOL,1695 N COUNTRY CLUB RD,TUCSON,PIMA,85716,YES,RN,PUBLIC,28,96.4%,0.0%,96.4%,96.4%,0.0%,96.4%,96.4%,0.0%,96.4%,100.0%,0.0%,100.0%,96.4%,0.0%,96.4%,0.0%,0.0%,0.0%
BLOOM ELEMENTARY SCHOOL,8310 E PIMA ST,TUCSON,PIMA,85715,YES,RN,PUBLIC,52,86.5%,1.9%,90.4%,86.5%,1.9%,90.4%,84.6%,1.9%,88.5%,94.2%,1.9%,96.2%,98.1%,1.9%,100.0%,1.9%,0.0%,1.9%
BLUE RIDGE ELEMENTARY SCHOOL,1200 W WHITE MOUNTAIN BLVD,LAKESIDE,NAVAJO,85929,NO,,PUBLIC,85,92.9%,5.9%,100.0%,92.9%,7.1%,100.0%,92.9%,7.1%,100.0%,92.9%,7.1%,100.0%,91.8%,8.2%,100.0%,8.2%,0.0%,7.1%
BONILLAS ELEMENTARY BASIC CURRICULUM MAGN,4757 E WINSETT BLVD,TUCSON,PIMA,85711,YES,RN,PUBLIC,58,93.1%,0.0%,93.1%,96.6%,0.0%,96.6%,89.7%,0.0%,89.7%,96.6%,1.7%,98.3%,98.3%,0.0%,98.3%,0.0%,0.0%,0.0%
BONNIE BRENNAN SCHOOL,100 COCHISE DR,WINSLOW,NAVAJO,86047,NO,,PUBLIC,99,98.0%,0.0%,99.0%,99.0%,0.0%,99.0%,99.0%,0.0%,99.0%,99.0%,0.0%,99.0%,99.0%,0.0%,99.0%,0.0%,0.0%,0.0%
BOOTH-FICKETT MATH/SCIENCE K-8 MAGNET SCHOOL,450 S MONTEGO DR,TUCSON,PIMA,85710,YES,RN,PUBLIC,23,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
BORMAN ELEMENTARY SCHOOL,6630 LIGHTNING DR (DMAFB),TUCSON,PIMA,85708,YES,RN,PUBLIC,63,95.2%,0.0%,95.2%,95.2%,0.0%,95.2%,93.7%,0.0%,93.7%,96.8%,0.0%,96.8%,96.8%,0.0%,96.8%,0.0%,0.0%,0.0%
BORTON PRIMARY MAGNET SCHOOL,700 E 22ND ST,TUCSON,PIMA,85713,YES,RN,PUBLIC,45,95.6%,2.2%,97.8%,95.6%,2.2%,97.8%,95.6%,2.2%,97.8%,95.6%,2.2%,97.8%,97.8%,2.2%,100.0%,2.2%,0.0%,2.2%
BOULDER CREEK ELEMENTARY - 85024,22801 N 22ND ST,PHOENIX,MARICOPA,85024,YES,RN,PUBLIC,79,94.9%,5.1%,100.0%,97.5%,2.5%,100.0%,94.9%,5.1%,100.0%,97.5%,2.5%,100.0%,94.9%,5.1%,100.0%,5.1%,0.0%,2.5%
BOULDER CREEK ELEMENTARY - 85212,8045 E PORTOBELLO AVE,MESA,MARICOPA,85212,YES,RN,PUBLIC,64,95.3%,3.1%,100.0%,93.8%,4.7%,98.4%,95.3%,3.1%,98.4%,95.3%,1.6%,98.4%,96.9%,3.1%,100.0%,3.1%,0.0%,0.0%
BOWIE ELEMENTARY SCHOOL,315 W 5TH ST,BOWIE,COCHISE,85605,NO,,PUBLIC,<20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BRET TARVER ELEMENTARY,4308 N 51ST AVE,PHOENIX,MARICOPA,85031,YES,RN,PUBLIC,84,91.7%,2.4%,96.4%,91.7%,2.4%,96.4%,95.2%,2.4%,97.6%,98.8%,0.0%,100.0%,100.0%,0.0%,100.0%,2.4%,0.0%,0.0%
BRIDGES ELEMENTARY SCHOOL,5205 S SOBOBA ST,GILBERT,MARICOPA,85298,NO,,PUBLIC,97,96.9%,2.1%,99.0%,96.9%,2.1%,99.0%,96.9%,2.1%,100.0%,95.9%,3.1%,99.0%,97.9%,2.1%,100.0%,3.1%,0.0%,3.1%
BRIDGES PRESCHOOL - TEMPE,7570 S WILLOW DR,TEMPE,MARICOPA,85283,NO,,PRIVATE,<20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BRIGHT BEGINNINGS SCHOOL #1 - N ANDERSEN BLVD,400 N ANDERSEN BLVD,CHANDLER,MARICOPA,85224,NO,,CHARTER,31,96.8%,3.2%,100.0%,96.8%,3.2%,100.0%,96.8%,3.2%,100.0%,93.5%,3.2%,100.0%,96.8%,3.2%,100.0%,3.2%,0.0%,3.2%
BROADMOR ELEMENTARY SCHOOL,311 E AEPLI DR,TEMPE,MARICOPA,85282,YES,RN,PUBLIC,89,98.9%,1.1%,100.0%,98.9%,1.1%,100.0%,98.9%,1.1%,100.0%,98.9%,1.1%,100.0%,98.9%,1.1%,100.0%,1.1%,0.0%,1.1%
BRUNSON-LEE ELEMENTARY SCHOOL,1350 N 48TH ST,PHOENIX,MARICOPA,85008,YES,RN,PUBLIC,77,93.5%,6.5%,100.0%,93.5%,6.5%,100.0%,93.5%,6.5%,100.0%,93.5%,6.5%,100.0%,93.5%,6.5%,100.0%,6.5%,0.0%,6.5%
BUCKEYE PRIMARY SCHOOL,210 S 6TH ST,BUCKEYE,MARICOPA,85326,YES,LPN,PUBLIC,85,97.6%,2.4%,100.0%,97.6%,2.4%,100.0%,97.6%,2.4%,100.0%,97.6%,2.4%,100.0%,97.6%,2.4%,100.0%,2.4%,0.0%,2.4%
BURK ELEMENTARY SCHOOL,545 N BURK ST,GILBERT,MARICOPA,85234,NO,,PUBLIC,40,97.5%,2.5%,100.0%,97.5%,2.5%,100.0%,97.5%,2.5%,100.0%,97.5%,2.5%,100.0%,97.5%,2.5%,100.0%,2.5%,0.0%,2.5%
BURKE BASIC SCHOOL,131 E SOUTHERN AVE,MESA,MARICOPA,85210,YES,LPN,CHARTER,132,98.5%,1.5%,100.0%,98.5%,1.5%,100.0%,98.5%,1.5%,100.0%,97.7%,2.3%,100.0%,98.5%,1.5%,100.0%,2.3%,0.0%,1.5%
BUTTERFIELD ELEMENTARY SCHOOL,3400 W MASSINGALE RD,TUCSON,PIMA,85741,NO,,PUBLIC,61,95.1%,0.0%,95.1%,95.1%,0.0%,95.1%,95.1%,0.0%,95.1%,95.1%,0.0%,95.1%,96.7%,0.0%,96.7%,0.0%,0.0%,0.0%
BUTTERFIELD ELEMENTARY SCHOOL,43800 W HONEYCUTT RD,MARICOPA,PINAL,85239,YES,RN,PUBLIC,96,96.9%,2.1%,99.0%,97.9%,2.1%,100.0%,97.9%,2.1%,100.0%,97.9%,2.1%,100.0%,99.0%,1.0%,100.0%,3.1%,0.0%,1.0%
C E ROSE ELEMENTARY SCHOOL,710 W MICHIGAN DR,TUCSON,PIMA,85714,YES,RN,PUBLIC,77,93.5%,0.0%,100.0%,93.5%,0.0%,93.5%,92.2%,0.0%,92.2%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
C I WAGGONER SCHOOL,1050 E CARVER RD,TEMPE,MARICOPA,85284,NO,,PUBLIC,62,85.5%,9.7%,95.2%,88.7%,6.5%,95.2%,85.5%,8.1%,93.5%,95.2%,4.8%,100.0%,100.0%,0.0%,100.0%,9.7%,0.0%,4.8%
C J JORGENSEN SCHOOL,1701 W ROESER RD,PHOENIX,MARICOPA,85041,YES,LPN,PUBLIC,24,100.0%,0.0%,100.0%,95.8%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
C W MCGRAW ELEMENTARY SCHOOL,2345 S ARIZONA AVE,YUMA,YUMA,85364,NO,,PUBLIC,88,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
CACTUS VIEW ELEMENTARY SCHOOL,17602 N CENTRAL AVE,PHOENIX,MARICOPA,85022,YES,RN,PUBLIC,70,92.9%,5.7%,98.6%,95.7%,4.3%,100.0%,94.3%,4.3%,98.6%,95.7%,2.9%,98.6%,97.1%,2.9%,100.0%,5.7%,0.0%,2.9%
CACTUS WREN ELEMENTARY SCHOOL,9650 N 39TH AVE,PHOENIX,MARICOPA,85051,NO,,PUBLIC,35,91.4%,5.7%,100.0%,94.3%,5.7%,100.0%,94.3%,5.7%,100.0%,94.3%,5.7%,100.0%,94.3%,5.7%,100.0%,5.7%,0.0%,2.9%
CALABASAS SCHOOL,131 CAMINO MARICOPA,RIO RICO,SANTA CRUZ,85648,YES,LPN,PUBLIC,102,98.0%,0.0%,100.0%,98.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
CALIBRE ACADEMY SURPRISE,15688 W ACOMA DR,SURPRISE,MARICOPA,85379,NO,,CHARTER,39,89.7%,5.1%,94.9%,92.3%,5.1%,97.4%,92.3%,5.1%,97.4%,92.3%,5.1%,97.4%,94.9%,5.1%,100.0%,5.1%,0.0%,5.1%
CALVARY CHAPEL CHRISTIAN SCHOOL,8725 E SPEEDWAY BLVD,TUCSON,PIMA,85710,NO,,PRIVATE,<20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CAMELBACK ACADEMY,7634 W CAMELBACK RD,GLENDALE,MARICOPA,85303,NO,,CHARTER,52,92.3%,1.9%,96.2%,90.4%,1.9%,94.2%,90.4%,1.9%,94.2%,90.4%,1.9%,94.2%,90.4%,1.9%,92.3%,1.9%,1.9%,1.9%
CAMELBACK DESERT SCHOOL,9606 E KALIL DR,SCOTTSDALE,MARICOPA,85260,NO,,PRIVATE,<20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CAMP VERDE ELEMENTARY SCHOOL,200 CAMP LINCOLN RD,CAMP VERDE,YAVAPAI,86322,YES,RN,PUBLIC,110,78.2%,2.7%,80.9%,75.5%,2.7%,78.2%,76.4%,2.7%,79.1%,90.0%,2.7%,92.7%,90.0%,2.7%,92.7%,2.7%,0.0%,2.7%
CAMP VERDE UNITED CHRISTIAN SCHOOL,903 W FINNIE FLAT RD,CAMP VERDE,YAVAPAI,86322,NO,,PRIVATE,<20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CAMPO BELLO ELEMENTARY SCHOOL,2625 E GROVES AVE,PHOENIX,MARICOPA,85032,YES,RN,PUBLIC,79,97.5%,2.5%,100.0%,97.5%,2.5%,100.0%,97.5%,2.5%,100.0%,97.5%,2.5%,100.0%,97.5%,2.5%,100.0%,2.5%,0.0%,2.5%
CANDEO NORTH SCOTTSDALE,7191 E ASHLER HILLS DRIVE,SCOTTSDALE,MARICOPA,85266,NO,,CHARTER,36,88.9%,11.1%,100.0%,88.9%,11.1%,100.0%,88.9%,11.1%,100.0%,88.9%,11.1%,100.0%,88.9%,11.1%,100.0%,11.1%,0.0%,11.1%
CANDEO SCHOOLS,9965 W CALLE LEJOS,PEORIA,MARICOPA,85383,NO,,CHARTER,84,98.8%,1.2%,100.0%,98.8%,1.2%,100.0%,98.8%,1.2%,100.0%,98.8%,1.2%,100.0%,98.8%,1.2%,100.0%,1.2%,0.0%,1.2%
CANYON BREEZE ELEMENTARY,11675 W ENCANTO BLVD,AVONDALE,MARICOPA,85392,NO,,PUBLIC,36,83.3%,0.0%,91.7%,83.3%,0.0%,91.7%,88.9%,0.0%,97.2%,94.4%,0.0%,100.0%,94.4%,0.0%,94.4%,0.0%,0.0%,0.0%
CANYON DE CHELLY ELEMENTARY SCHOOL,HWY 191,CHINLE,APACHE,86503,NO,,PUBLIC,44,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
CANYON ELEMENTARY SCHOOL,5490 W PARADISE LN,GLENDALE,MARICOPA,85306,YES,RN,PUBLIC,37,94.6%,5.4%,100.0%,94.6%,5.4%,100.0%,94.6%,5.4%,100.0%,94.6%,5.4%,100.0%,94.6%,5.4%,100.0%,5.4%,0.0%,5.4%
CANYON POINTE ACADEMY,4941 W UNION HILLS DR,GLENDALE,MARICOPA,85308,NO,,CHARTER,<20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
