SCHOOL NAME,ADDRESS,CITY,COUNTY,ZIP,SCHOOL NURSE,SCHOOL NURSE TYPE,SCHOOL TYPE,ENROLLED,% IMMUNE TDAP,% EXEMPT TDAP,% COMPLIANCE TDAP,% IMMUNE MCV4,% EXEMPT MCV4,% COMPLIANCE MCV4,% IMMUNE POLIO,% EXEMPT POLIO,% COMPLIANCE POLIO,% IMMUNE MMR,% EXEMPT MMR,% COMPLIANCE MMR,% IMMUNE HEP B,% EXEMPT HEP B,% COMPLIANCE HEP B,% IMMUNE VAR,% EXEMPT VAR,% COMPLIANCE VAR,% PBE,% MEDICAL EXEMPT,% PBE ALL
SONORAN SCIENCE ACADEMY - PHOENIX,3535 E MCDOWELL ROAD,PHOENIX,MARICOPA,85008,NO,,CHARTER,39,56.4%,7.7%,100.0%,48.7%,12.8%,100.0%,89.7%,10.3%,100.0%,89.7%,10.3%,100.0%,92.3%,7.7%,100.0%,92.3%,7.7%,100.0%,20.5%,0.0%,7.7%
SONORAN SCIENCE ACADEMY - TUCSON,2325 E. SUNSET RD,TUCSON,PIMA,85741,NO,,CHARTER,66,86.4%,6.1%,100.0%,86.4%,6.1%,100.0%,93.9%,6.1%,100.0%,97.0%,3.0%,100.0%,95.5%,4.5%,100.0%,97.0%,3.0%,100.0%,9.1%,0.0%,3.0%
SONORAN SCIENCE ACADEMY EAST,7450 E STELLA RD,TUCSON,PIMA,85730,NO,,CHARTER,54,96.3%,0.0%,96.3%,96.3%,0.0%,96.3%,98.1%,1.9%,100.0%,98.1%,1.9%,100.0%,100.0%,0.0%,100.0%,98.1%,1.9%,100.0%,1.9%,0.0%,0.0%
SONORAN SCIENCE ACADEMY-DAVIS MONTHAN,5741 E. IRONWOOD ST,TUCSON,PIMA,85708,YES,RN,CHARTER,21,81.0%,0.0%,100.0%,81.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
SONORAN SKY ELEMENTARY SCHOOL-85260,12990 N 75TH ST,SCOTTSDALE,MARICOPA,85260,YES,RN,PUBLIC,76,77.6%,13.2%,100.0%,77.6%,11.8%,100.0%,92.1%,7.9%,100.0%,92.1%,7.9%,100.0%,93.4%,6.6%,100.0%,93.4%,6.6%,100.0%,13.2%,0.0%,9.2%
SONORAN SKY ELEMENTARY SCHOOL-85307,10150 W MISSOURI AVE,GLENDALE,MARICOPA,85307,YES,RN,PUBLIC,61,86.9%,8.2%,100.0%,86.9%,8.2%,100.0%,96.7%,3.3%,100.0%,96.7%,3.3%,100.0%,98.4%,1.6%,100.0%,98.4%,1.6%,100.0%,1.6%,0.0%,1.6%
SOUSA ELEMENTARY SCHOOL,616 N MOUNTAIN RD,MESA,MARICOPA,85207,YES,RN,PUBLIC,64,85.9%,3.1%,96.9%,85.9%,10.9%,98.4%,95.3%,4.7%,100.0%,95.3%,4.7%,100.0%,96.9%,3.1%,100.0%,96.9%,3.1%,100.0%,10.9%,0.0%,3.1%
SOUTH POINTE PUBLIC CHARTER ELEMENTARY,2033 E SOUTHERN AVE,PHOENIX,MARICOPA,85040,NO,,CHARTER,22,100.0%,0.0%,100.0%,54.5%,0.0%,100.0%,95.5%,0.0%,95.5%,95.5%,0.0%,95.5%,95.5%,0.0%,95.5%,100.0%,0.0%,100.0%,4.5%,0.0%,0.0%
SOUTH POINTE PUBLIC JUNIOR HIGH SCHOOL,217 E OLYMPIC DR,PHOENIX,MARICOPA,85020,NO,,CHARTER,<20,83.3%,11.1%,100.0%,83.3%,11.1%,94.4%,88.9%,11.1%,100.0%,88.9%,11.1%,100.0%,88.9%,11.1%,100.0%,88.9%,11.1%,100.0%,11.1%,0.0%,11.1%
SOUTH VALLEY PREP AND ARTS SCHOOL,7450 S 40TH ST,PHOENIX,MARICOPA,85042,NO,,CHARTER,59,88.1%,10.2%,100.0%,88.1%,10.2%,100.0%,96.6%,3.4%,100.0%,96.6%,3.4%,100.0%,96.6%,3.4%,100.0%,96.6%,3.4%,100.0%,10.2%,0.0%,6.8%
SOUTHSIDE COMMUNITY SCHOOL,2701 S CAMPBELL AVE,TUCSON,PIMA,85713,NO,,CHARTER,26,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,96.2%,0.0%,100.0%,100.0%,0.0%,100.0%,96.2%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
SOUTHWEST ELEMENTARY SCHOOL,1111 W DOBBINS RD,PHOENIX,MARICOPA,85041,NO,,PUBLIC,70,90.0%,4.3%,98.6%,91.4%,4.3%,100.0%,94.3%,5.7%,100.0%,94.3%,5.7%,100.0%,94.3%,5.7%,100.0%,98.6%,1.4%,100.0%,8.6%,0.0%,8.6%
SOUTHWESTERN CHRISTIAN SCHOOL,3261 S AVENUE 6 E,YUMA,YUMA,85365,NO,,PRIVATE,20,100.0%,0.0%,100.0%,5.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,95.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
SPECTRUM ELEMENTARY,2846 S SPECTRUM WAY,GILBERT,MARICOPA,85295,YES,RN,PUBLIC,80,90.0%,10.0%,100.0%,90.0%,10.0%,100.0%,92.5%,7.5%,100.0%,92.5%,7.5%,100.0%,96.3%,3.8%,100.0%,95.0%,5.0%,100.0%,10.0%,10.0%,3.8%
"SPORTS LEADERSHIP, ARTS, AND MANAGEMENT ACADEMY",1938 EAST APACHE BOULEVARD,TEMPE,MARICOPA,85281,NO,,CHARTER,<20,36.4%,9.1%,90.9%,27.3%,9.1%,90.9%,72.7%,9.1%,81.8%,72.7%,9.1%,81.8%,72.7%,9.1%,81.8%,72.7%,9.1%,81.8%,9.1%,0.0%,9.1%
ST. JOHN BOSCO CATHOLIC SCHOOL PROGRAM,16035 S 48TH ST,PHOENIX,MARICOPA,85048,YES,RN,PRIVATE,38,55.3%,10.5%,100.0%,55.3%,10.5%,100.0%,89.5%,10.5%,100.0%,89.5%,10.5%,100.0%,89.5%,10.5%,100.0%,89.5%,10.5%,100.0%,10.5%,0.0%,7.9%
ST. LOUIS THE KING PRE-KINDERGARTEN AND EXTENDED DAY,4331 W MARYLAND AVE,GLENDALE,MARICOPA,85301,NO,,PRIVATE,26,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
STANFIELD ELEMENTARY SCHOOL,515 S STANFIELD RD,STANFIELD,PINAL,85172,YES,RN,PUBLIC,35,97.1%,0.0%,100.0%,97.1%,2.9%,100.0%,97.1%,2.9%,100.0%,97.1%,2.9%,100.0%,97.1%,2.9%,100.0%,97.1%,2.9%,100.0%,2.9%,0.0%,2.9%
STAR CHARTER SCHOOL,145 LEUPP RD,FLAGSTAFF,COCONINO,86004,YES,RN,CHARTER,<20,81.3%,0.0%,87.5%,50.0%,0.0%,87.5%,87.5%,0.0%,87.5%,87.5%,0.0%,87.5%,87.5%,0.0%,87.5%,87.5%,0.0%,87.5%,0.0%,0.0%,0.0%
STARLIGHT PARK SCHOOL,7960 W OSBORN RD,PHOENIX,MARICOPA,85033,NO,,PUBLIC,103,76.7%,1.9%,78.6%,76.7%,1.9%,78.6%,95.1%,1.0%,98.1%,97.1%,0.0%,99.0%,96.1%,0.0%,99.0%,99.0%,0.0%,99.0%,2.9%,0.0%,0.0%
STARLINE ELEMENTARY SCHOOL,3150 STARLINE DR,LAKE HAVASU CITY,MOHAVE,86406,YES,LPN,PUBLIC,106,50.9%,4.7%,55.7%,51.9%,3.8%,55.7%,99.1%,0.9%,100.0%,98.1%,1.9%,100.0%,99.1%,0.9%,100.0%,95.3%,4.7%,100.0%,4.7%,4.7%,4.7%
STEPPING STONES ACADEMY,35812 N 7TH ST,PHOENIX,MARICOPA,85086,NO,,CHARTER,24,75.0%,8.3%,83.3%,25.0%,8.3%,83.3%,75.0%,8.3%,83.3%,75.0%,8.3%,83.3%,75.0%,8.3%,83.3%,83.3%,8.3%,91.7%,8.3%,0.0%,8.3%
STETSON HILLS ELEMENTARY,25475 N STETSON HILLS LOOP RD,GLENDALE,MARICOPA,85083,YES,RN,PUBLIC,114,76.3%,5.3%,100.0%,75.4%,7.0%,100.0%,96.5%,3.5%,100.0%,97.4%,2.6%,100.0%,96.5%,3.5%,100.0%,97.4%,2.6%,100.0%,7.9%,0.0%,3.5%
STEVEN R JASINSKI ELEMENTARY SCHOOL,4280 S 246TH AVE,BUCKEYE,MARICOPA,85326,NO,,PUBLIC,104,77.9%,13.5%,92.3%,74.0%,13.5%,88.5%,91.3%,8.7%,100.0%,92.3%,7.7%,100.0%,92.3%,7.7%,100.0%,98.1%,1.9%,100.0%,13.5%,0.0%,1.9%
STEVENSON ELEMENTARY SCHOOL - MESA,638 S 96TH ST,MESA,MARICOPA,85208,YES,RN,PUBLIC,90,95.6%,2.2%,97.8%,94.4%,2.2%,97.8%,98.9%,1.1%,100.0%,97.8%,1.1%,100.0%,98.9%,0.0%,100.0%,98.9%,1.1%,100.0%,2.2%,1.1%,1.1%
SUMMIT ACADEMY,1560 W SUMMIT PL,CHANDLER,MARICOPA,85224,YES,RN,PUBLIC,95,89.5%,7.4%,96.8%,89.5%,7.4%,96.8%,96.8%,0.0%,96.8%,96.8%,0.0%,96.8%,96.8%,0.0%,96.8%,100.0%,0.0%,100.0%,7.4%,1.1%,0.0%
SUMMIT SCHOOL OF AHWATUKEE,4515 E MUIRWOOD DR,PHOENIX,MARICOPA,85048,NO,,PRIVATE,25,92.0%,4.0%,100.0%,88.0%,8.0%,100.0%,100.0%,0.0%,100.0%,96.0%,0.0%,96.0%,92.0%,4.0%,96.0%,92.0%,4.0%,96.0%,8.0%,0.0%,0.0%
SUMMIT VIEW ELEMENTARY,1900 E SUMMIT ST,TUCSON,PIMA,85756,YES,RN,PUBLIC,57,96.5%,3.5%,100.0%,96.5%,3.5%,100.0%,94.7%,3.5%,100.0%,96.5%,3.5%,100.0%,96.5%,3.5%,100.0%,96.5%,3.5%,100.0%,3.5%,0.0%,3.5%
SUN VALLEY ACADEMY - AVONDALE,1515 N 117TH AVENUE,AVONDALE,MARICOPA,85392,NO,,CHARTER,22,77.3%,22.7%,100.0%,77.3%,22.7%,100.0%,77.3%,22.7%,100.0%,77.3%,22.7%,100.0%,77.3%,22.7%,100.0%,77.3%,22.7%,100.0%,22.7%,0.0%,0.0%
SUN VALLEY ACADEMY - PHOENIX,2675 W BASELINE RD,PHOENIX,MARICOPA,85041,NO,,CHARTER,63,74.6%,4.8%,100.0%,73.0%,4.8%,100.0%,88.9%,7.9%,96.8%,87.3%,11.1%,98.4%,88.9%,7.9%,96.8%,92.1%,7.9%,100.0%,14.3%,0.0%,11.1%
SUN VALLEY ELEMENTARY,3667 SAN LUIS LANE,SAN LUIS,YUMA,86336,YES,LPN,PUBLIC,27,92.6%,0.0%,100.0%,92.6%,0.0%,100.0%,96.3%,0.0%,96.3%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
SUN VALLEY ELEMENTARY SCHOOL,8361 N 95TH AVE,PEORIA,MARICOPA,85345,YES,LPN,PUBLIC,82,42.7%,2.4%,100.0%,42.7%,2.4%,100.0%,97.6%,2.4%,100.0%,97.6%,2.4%,100.0%,97.6%,2.4%,100.0%,97.6%,2.4%,100.0%,2.4%,0.0%,2.4%
SUNBURST ELEMENTARY SCHOOL,14218 N 47TH AVE,GLENDALE,MARICOPA,85306,NO,,PUBLIC,94,94.7%,5.3%,100.0%,91.5%,0.0%,100.0%,96.8%,3.2%,100.0%,98.9%,1.1%,100.0%,98.9%,1.1%,100.0%,100.0%,0.0%,100.0%,7.4%,0.0%,1.1%
SUNDANCE ELEMENTARY SCHOOL-85326,23800 W HADLEY ST,BUCKEYE,MARICOPA,85326,NO,,PUBLIC,79,91.1%,7.6%,100.0%,87.3%,12.7%,100.0%,94.9%,5.1%,100.0%,94.9%,5.1%,100.0%,93.7%,6.3%,100.0%,100.0%,0.0%,100.0%,12.7%,0.0%,0.0%
SUNDANCE ELEMENTARY SCHOOL-85345,7051 W CHOLLA ST,PEORIA,MARICOPA,85345,YES,RN,PUBLIC,69,97.1%,2.9%,100.0%,46.4%,2.9%,100.0%,95.7%,2.9%,98.6%,97.1%,0.0%,97.1%,95.7%,2.9%,98.6%,97.1%,2.9%,100.0%,2.9%,0.0%,0.0%
SUNLAND ELEMENTARY SCHOOL,5401 S 7TH AVE,PHOENIX,MARICOPA,85041,NO,,PUBLIC,73,95.9%,1.4%,100.0%,94.5%,1.4%,98.6%,98.6%,1.4%,100.0%,98.6%,1.4%,100.0%,97.3%,1.4%,98.6%,98.6%,1.4%,100.0%,1.4%,0.0%,0.0%
SUNNYSLOPE ELEMENTARY SCHOOL,245 EAST MOUNTAIN VIEW ROAD,PHOENIX,MARICOPA,85020,NO,,PUBLIC,83,62.7%,3.6%,95.2%,62.7%,3.6%,95.2%,94.0%,3.6%,100.0%,97.6%,2.4%,100.0%,95.2%,2.4%,100.0%,97.6%,2.4%,100.0%,3.6%,0.0%,2.4%
SUNRISE ELEMENTARY SCHOOL - PHOENIX,17624 N 31ST AVE,PHOENIX,MARICOPA,85053,YES,RN,PUBLIC,56,80.4%,1.8%,100.0%,83.9%,1.8%,100.0%,96.4%,1.8%,100.0%,96.4%,1.8%,100.0%,96.4%,1.8%,100.0%,98.2%,1.8%,100.0%,1.8%,0.0%,1.8%
SUNSET CANYON SCHOOL,2727 E SIESTA LN,PHOENIX,MARICOPA,85050,YES,RN,PUBLIC,40,82.5%,2.5%,97.5%,80.0%,17.5%,97.5%,92.5%,7.5%,100.0%,95.0%,2.5%,97.5%,70.0%,17.5%,87.5%,97.5%,0.0%,97.5%,17.5%,0.0%,17.5%
SUNSET ELEMENTARY SCHOOL-85033,6602 W OSBORN RD,PHOENIX,MARICOPA,85033,YES,RN,PUBLIC,94,92.6%,0.0%,100.0%,91.5%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
SUNSET HEIGHTS ELEMENTARY SCHOOL-85382,9687 W ADAM AVE,PEORIA,MARICOPA,85382,YES,RN,PUBLIC,129,57.4%,4.7%,99.2%,57.4%,4.7%,99.2%,98.4%,0.8%,99.2%,96.1%,3.9%,100.0%,96.9%,3.1%,100.0%,96.9%,3.1%,100.0%,5.4%,0.0%,3.1%
SUNSET HILLS ELEMENTARY-85379,17825 WEST SIERRA MONTANA LOOP,SURPRISE,MARICOPA,85388,NO,,PUBLIC,123,85.4%,7.3%,100.0%,85.4%,7.3%,100.0%,95.1%,4.9%,100.0%,95.1%,4.9%,100.0%,95.9%,4.1%,100.0%,95.9%,4.1%,100.0%,8.1%,0.0%,3.3%
SUNSET RIDGE ELEMENTARY-85086,35707 N 33RD LN,PHOENIX,MARICOPA,85086,YES,RN,PUBLIC,69,78.3%,2.9%,100.0%,73.9%,10.1%,98.6%,98.6%,1.4%,100.0%,97.1%,0.0%,97.1%,98.6%,1.4%,100.0%,100.0%,0.0%,100.0%,10.1%,0.0%,5.8%
SUNSET RIDGE ELEMENTARY-85305,8490 W MISSOURI AVE,GLENDALE,MARICOPA,85305,NO,,PUBLIC,70,92.9%,7.1%,100.0%,91.4%,7.1%,100.0%,98.6%,1.4%,100.0%,97.1%,2.9%,100.0%,98.6%,1.4%,100.0%,98.6%,1.4%,100.0%,7.1%,0.0%,1.4%
SUNSET SCHOOL-85302,4626 W MOUNTAIN VIEW RD,GLENDALE,MARICOPA,85302,NO,,PUBLIC,79,92.4%,2.5%,100.0%,92.4%,2.5%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,6.3%,0.0%,2.5%
SUPERSTITION SPRINGS ELEMENTARY,7125 E MONTEREY AVE,MESA,MARICOPA,85209,YES,RN,PUBLIC,104,86.5%,6.7%,99.0%,81.7%,6.7%,99.0%,96.2%,3.8%,100.0%,96.2%,3.8%,100.0%,97.1%,2.9%,100.0%,99.0%,1.0%,100.0%,7.7%,0.0%,3.8%
SURPRISE ELEMENTARY SCHOOL,12907 W GREENWAY RD,EL MIRAGE,MARICOPA,85335,NO,,PUBLIC,84,67.9%,4.8%,100.0%,65.5%,4.8%,100.0%,97.6%,2.4%,100.0%,97.6%,2.4%,100.0%,98.8%,1.2%,100.0%,98.8%,1.2%,100.0%,4.8%,0.0%,1.2%
SWEETWATER SCHOOL-85304,4602 W SWEETWATER AVE,GLENDALE,MARICOPA,85304,YES,RN,PUBLIC,52,84.6%,7.7%,100.0%,82.7%,7.7%,100.0%,94.2%,5.8%,100.0%,94.2%,5.8%,100.0%,96.2%,3.8%,100.0%,100.0%,0.0%,100.0%,7.7%,0.0%,3.8%
SYNERGY PUBLIC SCHOOL,2701 W BETHANY HOME RD,PHOENIX,MARICOPA,85017,NO,,CHARTER,64,7.8%,0.0%,76.6%,7.8%,0.0%,76.6%,15.6%,0.0%,15.6%,78.1%,0.0%,78.1%,18.8%,0.0%,18.8%,90.6%,0.0%,90.6%,0.0%,0.0%,0.0%
T DALE HANCOCK ELEMENTARY,2425 S PLEASANT DR,CHANDLER,MARICOPA,85286,NO,,PUBLIC,97,81.4%,7.2%,100.0%,81.4%,8.2%,100.0%,99.0%,1.0%,100.0%,96.9%,3.1%,100.0%,97.9%,2.1%,100.0%,99.0%,1.0%,100.0%,8.2%,0.0%,1.0%
T G BARR SCHOOL,2041 E VINEYARD RD,PHOENIX,MARICOPA,85042,YES,RN,PUBLIC,37,62.2%,0.0%,97.3%,62.2%,0.0%,97.3%,97.3%,0.0%,97.3%,97.3%,0.0%,97.3%,97.3%,0.0%,97.3%,97.3%,0.0%,97.3%,0.0%,0.0%,0.0%
TAFT ELEMENTARY SCHOOL,9800 E QUARTERLINE RD,MESA,MARICOPA,85207,YES,RN,PUBLIC,63,93.7%,3.2%,100.0%,92.1%,3.2%,100.0%,98.4%,1.6%,100.0%,98.4%,1.6%,100.0%,98.4%,1.6%,100.0%,98.4%,1.6%,100.0%,3.2%,0.0%,1.6%
TANQUE VERDE ELEMENTARY SCHOOL,2600 N FENNIMORE AVE,TUCSON,PIMA,85749,YES,RN,PUBLIC,106,91.5%,7.5%,100.0%,91.5%,7.5%,100.0%,99.1%,0.9%,100.0%,99.1%,0.9%,100.0%,99.1%,0.9%,100.0%,99.1%,0.9%,100.0%,8.5%,0.0%,0.9%
TAYLOR INTERMEDIATE SCHOOL,207 N 500 WEST,TAYLOR,NAVAJO,85939,NO,,PUBLIC,77,81.8%,18.2%,100.0%,80.5%,19.5%,100.0%,80.5%,19.5%,100.0%,80.5%,19.5%,100.0%,80.5%,19.5%,100.0%,80.5%,19.5%,100.0%,19.5%,0.0%,11.7%
TELESIS PREPARATORY ACADEMY,2598 STARLITE LN,LAKE HAVASU CITY,MOHAVE,86403,NO,,CHARTER,30,56.7%,13.3%,100.0%,56.7%,13.3%,100.0%,86.7%,13.3%,100.0%,86.7%,13.3%,100.0%,86.7%,13.3%,100.0%,86.7%,13.3%,100.0%,13.3%,0.0%,13.3%
TEMPE PREPARATORY ACADEMY,1251 E SOUTHERN AVE,TEMPE,MARICOPA,85282,NO,,CHARTER,72,72.2%,0.0%,100.0%,69.4%,0.0%,100.0%,87.5%,8.3%,97.2%,88.9%,8.3%,97.2%,87.5%,8.3%,97.2%,87.5%,9.7%,97.2%,9.7%,0.0%,8.3%
TERRAMAR ELEMENTARY,7000 W HAPPY VALLEY RD,PEORIA,MARICOPA,85383,YES,RN,PUBLIC,120,80.8%,2.5%,100.0%,79.2%,4.2%,100.0%,96.7%,3.3%,100.0%,98.3%,1.7%,100.0%,98.3%,1.7%,100.0%,99.2%,0.8%,100.0%,6.7%,0.0%,0.8%
THATCHER ELEMENTARY SCHOOL,1350 N 4TH AVE,THATCHER,GRAHAM,85552,YES,RN,PUBLIC,124,96.0%,4.0%,100.0%,95.2%,4.0%,100.0%,96.8%,3.2%,100.0%,96.8%,3.2%,100.0%,97.6%,2.4%,100.0%,97.6%,2.4%,100.0%,4.8%,0.0%,2.4%
THE CREIGHTON ACADEMY,2802 E MCDOWELL RD,PHOENIX,MARICOPA,85008,YES,LPN,PUBLIC,56,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,98.2%,0.0%,98.2%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
THE GREGORY SCHOOL,3231 N CRAYCROFT RD,TUCSON,PIMA,85712,NO,,PRIVATE,38,60.5%,5.3%,100.0%,57.9%,7.9%,100.0%,97.4%,2.6%,100.0%,97.4%,2.6%,100.0%,94.7%,2.6%,100.0%,97.4%,2.6%,100.0%,2.6%,0.0%,2.6%
THE JONES GORDON SCHOOL,4800 E. DOUBLETREE RANCH RD,PARADISE VALLEY,MARICOPA,85253,NO,,PRIVATE,<20,86.7%,13.3%,100.0%,86.7%,13.3%,100.0%,86.7%,13.3%,100.0%,86.7%,13.3%,100.0%,86.7%,13.3%,100.0%,93.3%,6.7%,100.0%,26.7%,0.0%,6.7%
THE PAIDEIA ACADEMY OF SOUTH PHOENIX,7777 S 15TH TER,PHOENIX,MARICOPA,85042,NO,,CHARTER,85,94.1%,3.5%,100.0%,94.1%,3.5%,100.0%,97.6%,2.4%,100.0%,97.6%,2.4%,100.0%,97.6%,2.4%,100.0%,97.6%,2.4%,100.0%,2.4%,0.0%,2.4%
THOMAS A EDISON SCHOOL,804 N 18TH ST,PHOENIX,MARICOPA,85006,YES,RN,PUBLIC,48,93.8%,2.1%,95.8%,91.7%,4.2%,95.8%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,4.2%,0.0%,0.0%
THOMPSON RANCH ELEMENTARY,11800 W THOMPSON RANCH RD,EL MIRAGE,MARICOPA,85335,NO,,PUBLIC,85,88.2%,2.4%,100.0%,89.4%,1.2%,100.0%,97.6%,2.4%,100.0%,97.6%,2.4%,100.0%,98.8%,1.2%,100.0%,98.8%,1.2%,100.0%,2.4%,0.0%,1.2%
THUNDERBIRD CHRISTIAN ELEMENTARY,7440 E. SUTTON DRIVE,SCOTTSDALE,MARICOPA,85260,NO,,PRIVATE,<20,73.3%,6.7%,93.3%,73.3%,13.3%,86.7%,73.3%,6.7%,86.7%,73.3%,6.7%,86.7%,73.3%,6.7%,86.7%,73.3%,13.3%,86.7%,20.0%,6.7%,6.7%
TIERRA DEL SOL ELEMENTARY SCHOOL,16551 S SOMERTON AVE,SOMERTON,YUMA,85350,YES,RN,PUBLIC,135,65.2%,2.2%,100.0%,63.0%,0.0%,99.3%,99.3%,0.7%,100.0%,98.5%,1.5%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,2.2%,0.0%,0.0%
TOLTEC ELEMENTARY  SCHOOL,3315 N TOLTEC RD,ELOY,PINAL,85131,NO,,PUBLIC,44,93.2%,2.3%,100.0%,93.2%,2.3%,100.0%,93.2%,2.3%,95.5%,97.7%,2.3%,100.0%,97.7%,2.3%,100.0%,97.7%,2.3%,100.0%,2.3%,0.0%,2.3%
TOMAHAWK ELEMENTARY SCHOOL,7820 W TURNEY AVE,PHOENIX,MARICOPA,85033,YES,LPN,PUBLIC,122,69.7%,0.0%,97.5%,69.7%,0.0%,97.5%,98.4%,0.0%,100.0%,100.0%,0.0%,100.0%,99.2%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
TONALEA ELEMENTARY SCHOOL,6720 E CONTINENTAL DR,SCOTTSDALE,MARICOPA,85257,YES,RN,PRIVATE,106,81.1%,4.7%,100.0%,81.1%,4.7%,100.0%,96.2%,3.8%,100.0%,96.2%,3.8%,100.0%,97.2%,2.8%,100.0%,97.2%,2.8%,100.0%,4.7%,0.0%,2.8%
TOWN & COUNTRY ELEMENTARY SCHOOL,1313 S LENZNER AVE,SIERRA VISTA,COCHISE,85635,YES,RN,PUBLIC,52,84.6%,0.0%,100.0%,84.6%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
TOWNE MEADOWS ELEMENTARY SCHOOL,1101 N RECKER RD,HIGLEY,MARICOPA,85234,NO,,PUBLIC,121,82.6%,5.0%,100.0%,81.0%,5.8%,100.0%,99.2%,0.8%,100.0%,100.0%,0.0%,100.0%,99.2%,0.8%,100.0%,100.0%,0.0%,100.0%,6.6%,0.0%,1.7%
TRAILSIDE POINT ELEMENTARY,7275 W VINEYARD RD,LAVEEN,MARICOPA,85339,NO,,PUBLIC,119,51.3%,5.0%,100.0%,48.7%,5.0%,100.0%,96.6%,3.4%,100.0%,96.6%,3.4%,100.0%,97.5%,2.5%,100.0%,97.5%,2.5%,100.0%,3.4%,0.0%,1.7%
TRES RIOS ELEMENTARY SCHOOL,5025 S 103RD AVE,TOLLESON,MARICOPA,85353,NO,,PUBLIC,85,100.0%,0.0%,100.0%,94.1%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
TRI-CITY CHRISTIAN ACADEMY,2211 W GERMANN RD,CHANDLER,MARICOPA,85286,NO,,PRIVATE,26,53.8%,42.3%,100.0%,53.8%,42.3%,100.0%,76.9%,23.1%,100.0%,76.9%,23.1%,100.0%,73.1%,26.9%,100.0%,73.1%,26.9%,100.0%,26.9%,0.0%,23.1%
TRI-CITY COLLEGE PREP (DBA MARRY ELLEN HALVORSON EDUCATION FOUNDATION),5522 SIDE ROAD,PRESCOTT,YAVAPAI,86301,NO,,CHARTER,<20,27.8%,16.7%,100.0%,27.8%,16.7%,100.0%,88.9%,11.1%,100.0%,83.3%,11.1%,94.4%,88.9%,11.1%,100.0%,88.9%,11.1%,100.0%,16.7%,0.0%,11.1%
TRINITY CHRISTIAN SCHOOL - PRESCOTT,1212 WARRIOR WAY,PRESCOTT,YAVAPAI,86305,YES,RN,PRIVATE,43,53.5%,37.2%,100.0%,48.8%,41.9%,100.0%,90.7%,9.3%,100.0%,86.0%,14.0%,100.0%,90.7%,9.3%,100.0%,90.7%,9.3%,100.0%,41.9%,0.0%,9.3%
TRINITY LUTHERAN ELEMENTARY SCHOOL - LITCHFIELD PARK,830 PLAZA CIR,LITCHFIELD PARK,MARICOPA,85340,NO,,PRIVATE,21,100.0%,0.0%,100.0%,85.7%,0.0%,100.0%,100.0%,0.0%,100.0%,95.2%,4.8%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,4.8%,0.0%,0.0%
TRIVIUM PREPARATORY ACADEMY,2001 N BULLARD AVE,GOODYEAR,MARICOPA,85395,YES,RN,CHARTER,172,61.6%,14.0%,99.4%,63.4%,13.4%,99.4%,91.9%,7.6%,99.4%,93.6%,5.8%,99.4%,92.4%,7.0%,99.4%,93.6%,6.4%,100.0%,16.3%,0.6%,5.2%
TSAILE ELEMENTARY SCHOOL,RTE 12,TSAILE,APACHE,86556,NO,,PUBLIC,31,100.0%,0.0%,100.0%,96.8%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
